"id","subdistrict_id","postcode"
"5298","3401","22534"
"5295","3401","22535"
"5299","3402","22533"
"5300","3402","22536"
"5301","3402","22537"
"5302","3402","22538"
"5303","3403","22511"
"5305","3403","22512"
"5306","3403","22513"
"5304","3403","22514"
"5307","3404","22521"
"5309","3404","22522"
"5310","3404","22523"
"5308","3404","22524"
"5311","3405","22564"
"5316","3406","22611"
"5314","3406","22612"
"5313","3406","22613"
"5317","3406","22614"
"5315","3406","22615"
"5312","3406","22616"
"5318","3407","22563"
"5319","3408","22611"
"5320","3408","22616"
"5321","3409","22654"
"5322","3410","22654"
"5327","3411","22211"
"5323","3411","22212"
"5328","3411","22213"
"5330","3411","22214"
"5324","3411","22215"
"5331","3411","22216"
"5326","3411","22217"
"5329","3411","22218"
"5325","3411","22219"
"5332","3412","22282"
"5333","3413","22261"
"5334","3414","22263"
"5335","3415","22262"
"5336","3416","22281"
"5337","3417","22253"
"5338","3418","22252"
"5339","3419","22283"
"5340","3420","22254"
"5341","3421","22251"
"5342","3422","22251"
"5343","3423","22281"
"5344","3424","22219"
"5345","3425","22281"
"5346","3426","20511"
"5348","3426","20512"
"5352","3426","20513"
"5353","3426","20514"
"5351","3426","20515"
"5349","3426","20516"
"5347","3426","20517"
"5350","3426","20518"
"5354","3427","20355"
"5355","3428","20374"
"5356","3429","20354"
"5357","3430","20373"
"5358","3431","20372"
"5359","3432","20353"
"5360","3433","20371"
"5361","3434","20361"
"5362","3435","20357"
"5363","3436","20358"
"5364","3437","20363"
"5365","3438","20351"
"5366","3439","20362"
"5367","3440","20553"
"5368","3441","20581"
"5369","3442","20552"
"5370","3443","20585"
"5371","3444","20583"
"5372","3445","20356"
"5373","3446","20551"
"5374","3447","20582"
"5379","3448","22311"
"5375","3448","22312"
"5380","3448","22313"
"5378","3448","22314"
"5377","3448","22315"
"5376","3448","22316"
"5381","3449","22383"
"5382","3450","22381"
"5383","3451","22386"
"5384","3452","22384"
"5385","3453","22382"
"5386","3454","22386"
"5387","3455","22383"
"5388","3456","22383"
"5389","3457","22384"
"5390","3458","22384"
"5391","3459","22381"
"5392","3460","22312"
"5393","3461","22385"
"5394","3462","22386"
"5395","3463","22384"
"5399","3464","20711"
"5397","3464","20712"
"5398","3464","20713"
"5400","3464","20714"
"5396","3464","20715"
"5403","3465","20716"
"5402","3465","20717"
"5404","3465","20718"
"5401","3465","20719"
"5410","3466","20721"
"5409","3466","20722"
"5408","3466","20723"
"5406","3466","20724"
"5411","3466","20725"
"5412","3466","20726"
"5407","3466","20727"
"5405","3466","20728"
"5417","3467","20731"
"5418","3467","20732"
"5414","3467","20733"
"5419","3467","20734"
"5416","3467","20735"
"5413","3467","20736"
"5415","3467","20737"
"5424","3468","20741"
"5427","3468","20742"
"5428","3468","20743"
"5426","3468","20744"
"5421","3468","20745"
"5422","3468","20746"
"5420","3468","20747"
"5423","3468","20748"
"5425","3468","20749"
"5429","3469","22811"
"5430","3469","22812"
"5431","3469","22814"
"5433","3470","22851"
"5432","3470","22857"
"5434","3471","22861"
"5436","3472","22851"
"5435","3472","22876"
"5437","3473","22871"
"5439","3474","22851"
"5438","3474","22854"
"5440","3475","22872"
"5441","3476","22851"
"5442","3477","22862"
"5443","3477","22867"
"5444","3478","22863"
"5445","3479","22852"
"5446","3480","22875"
"5447","3481","22861"
"5448","3482","22871"
"5449","3483","22852"
"5450","3484","22851"
"5451","3485","22815"
"5452","3486","22871"
"5453","3487","22733"
"5454","3488","22753"
"5456","3489","22721"
"5457","3489","22722"
"5460","3489","22723"
"5462","3489","22724"
"5461","3489","22725"
"5455","3489","22726"
"5458","3489","22727"
"5459","3489","22728"
"5463","3490","22733"
"5465","3491","22711"
"5466","3491","22712"
"5467","3491","22713"
"5468","3491","22714"
"5469","3491","22715"
"5464","3491","22716"
"5470","3491","22718"
"5471","3491","22719"
"5472","3492","22733"
"5474","3493","21162"
"5473","3493","21184"
"5475","3494","21183"
"5476","3495","21168"
"5477","3496","21163"
"5478","3497","21173"
"5479","3498","21155"
"5480","3499","21174"
"5481","3500","21182"
"5482","3501","21172"
"5483","3502","21161"
"5484","3503","21186"
"5485","3504","21165"
"5486","3505","21162"
"5487","3506","21156"
"5488","3507","21151"
"5489","3508","21171"
"5490","3509","21157"
"5491","3510","21167"
"5492","3511","21181"
"5493","3512","21154"
"5494","3513","21187"
"5495","3514","21184"
"5496","3515","21184"
"5497","3516","21174"
"5498","3517","21174"
"5499","3518","21174"
"5500","3519","21174"
"5501","3520","21153"
"5502","3521","21165"
"5503","3522","21186"
"5504","3523","21167"
"5505","3524","21455"
"5506","3525","21471"
"5507","3526","21463"
"5508","3527","21464"
"5509","3528","21457"
"5510","3529","21474"
"5511","3530","21452"
"5512","3531","21454"
"5513","3532","21473"
"5514","3533","21472"
"5515","3534","21455"
"5516","3535","21411"
"5517","3535","21415"
"5518","3536","21451"
"5519","3537","21475"
"5520","3538","21471"
"5521","3539","21462"
"5522","3540","21421"
"5529","3540","21422"
"5524","3540","21423"
"5526","3540","21424"
"5527","3540","21425"
"5525","3540","21426"
"5523","3540","21427"
"5528","3540","21428"
"5530","3540","21429"
"5536","3541","21411"
"5537","3541","21412"
"5538","3541","21413"
"5535","3541","21414"
"5532","3541","21416"
"5533","3541","21417"
"5534","3541","21418"
"5531","3541","21419"
"5539","3542","21461"
"5540","3543","21465"
"5541","3544","21464"
"5542","3545","22111"
"5543","3545","22112"
"5544","3545","22113"
"5545","3545","22114"
"5546","3545","22115"
"5547","3546","22172"
"5548","3547","22152"
"5549","3548","22163"
"5550","3549","22155"
"5551","3550","22164"
"5552","3551","22165"
"5553","3552","22173"
"5554","3553","22161"
"5555","3554","22154"
"5556","3555","22153"
"5557","3556","22162"
"5558","3557","22171"
"5559","3558","22154"
"5560","3559","22153"
"5561","3560","22153"
"5562","3561","22171"
"5563","3562","20811"
"5564","3562","20812"
"5567","3562","20813"
"5566","3562","20815"
"5565","3562","20816"
"5568","3563","20857"
"5569","3564","20859"
"5570","3565","20856"
"5571","3566","20854"
"5572","3567","20852"
"5573","3568","20858"
"5574","3569","20855"
"5575","3570","20853"
"5576","3571","20852"
"5577","3572","20881"
"5578","3573","20773"
"5579","3574","20811"
"5580","3575","20773"
"5581","3576","20851"
"5582","3577","20761"
"5583","3578","20774"
"5584","3579","20772"
"5585","3580","20771"
"5586","3581","20762"
"5587","3582","20773"
"5588","3583","20858"
"5589","3583","20859"
"5590","3584","20772"
"5591","3584","20773"
"5592","3584","20774"
"5595","3585","22411"
"5598","3585","22412"
"5593","3585","22413"
"5596","3585","22414"
"5597","3585","22415"
"5594","3585","22416"
"5600","3585","22417"
"5599","3585","22452"
"5601","3586","22461"
"5602","3587","22473"
"5603","3588","22458"
"5604","3589","22463"
"5605","3590","22465"
"5606","3591","22472"
"5607","3592","22453"
"5608","3593","22474"
"5609","3594","22452"
"5610","3595","22471"
"5611","3596","22476"
"5612","3597","22465"
"5613","3598","22417"
"5615","3598","22418"
"5614","3598","22419"
"5616","3599","22466"
"5617","3600","20998"
"5620","3601","20631"
"5618","3601","20634"
"5619","3601","20636"
"5622","3602","20622"
"5624","3602","20623"
"5623","3602","20624"
"5621","3602","20625"
"5625","3603","20611"
"5626","3603","20614"
"5627","3603","20616"
"5629","3604","20611"
"5630","3604","20612"
"5628","3604","20613"
"5631","3604","20621"
"5632","3605","22762"
"5633","3606","22756"
"5634","3607","22756"
"5635","3608","22753"
"5636","3609","22753"
"5637","3610","22753"
"5638","3611","22741"
"5639","3612","22747"
"5640","3613","22733"
"5641","3614","21255"
"5642","3615","21258"
"5643","3616","21256"
"5644","3617","21254"
"5645","3618","21253"
"5646","3619","21252"
"5647","3620","21257"
"5648","3621","22457"
"5649","3622","22457"
"5650","3623","22475"
"5651","3624","22454"
"5652","3625","22455"
"5653","3626","22475"
"5654","3627","22456"
"5655","3628","22457"
"5656","3629","22457"
"5657","3630","22456"
"5662","3631","22911"
"5658","3631","22912"
"5661","3631","22913"
"5665","3631","22915"
"5664","3631","22916"
"5663","3631","22917"
"5659","3631","22918"
"5660","3631","22919"
"5666","3632","22988"
"5667","3633","22983"
"5668","3634","22977"
"5669","3635","22994"
"5670","3636","22994"
"5671","3637","22983"
"5672","3638","22989"
"5673","3639","22998"
"5674","3640","22987"
"5675","3641","22911"
"5676","3642","22952"
"5677","3643","22912"
"5678","3644","22978"
"5679","3645","22976"
"5680","3646","22994"
"5681","3647","22998"
"5682","3648","22988"
"5683","3649","22983"
"5684","3650","22994"
"5685","3651","22998"
"5686","3652","22977"
"5687","3653","22978"
"5688","3654","22865"
"5689","3655","22866"
"5690","3656","22873"
"5691","3657","22881"
"5692","3658","22874"
"5693","3659","22864"
"5694","3660","22867"
"5695","3661","22881"
"5696","3662","22866"
"5697","3663","22873"
"5698","3664","22865"
"5699","3665","22864"
"5700","3666","22864"
"5701","3667","22867"
"5702","3668","22865"
"5703","3669","22865"
"5704","3670","22873"
"5705","3671","22864"
"5706","3672","22864"
"5707","3673","22881"
"5708","3674","22881"
"5709","3675","22881"
"5710","3676","22874"
"5711","3677","22881"
"5712","3678","22874"
"5713","3679","22873"
"5714","3680","22881"
"5715","3681","22865"
"5716","3682","22867"
"5717","3683","22866"
"5718","3684","22873"
"5719","3685","22763"
"5720","3686","22755"
"5721","3687","22742"
"5722","3688","22742"
"5723","3689","22774"
"5724","3690","22763"
"5725","3691","22765"
"5726","3692","22762"
"5727","3693","22763"
"5728","3694","22755"
"5729","3695","22763"
"5730","3696","22755"
"5731","3697","22272"
"5732","3698","22271"
"5733","3699","22272"
"5734","3700","22272"
"5735","3701","22271"
"5736","3702","22271"
"5737","3703","22272"
"5738","3704","22272"
"5739","3705","22392"
"5740","3705","22396"
"5741","3706","22391"
"5742","3707","22394"
"5743","3708","22391"
"5744","3708","22394"
"5745","3709","22393"
"5746","3710","22392"
"5747","3711","22396"
"5748","3712","22395"
"5749","3713","22395"
"5750","3714","20995"
"5751","3715","20994"
"5752","3716","20991"
"5753","3717","20993"
"5754","3718","20984"
"5755","3719","20987"
"5756","3720","20986"
"5757","3721","20992"
"5758","3722","20996"
"5760","3723","20613"
"5759","3723","20615"
"5761","3723","20626"
"5762","3723","20627"
"5763","3723","20628"
"5765","3723","20632"
"5764","3723","20633"
"5766","3724","20997"
"5767","3725","20998"
"5768","3726","20984"
"5769","3727","20991"
"5770","3728","20995"
"5771","3729","20986"
"5772","3730","20984"
"5773","3731","22742"
"5774","3732","22758"
"5775","3733","22747"
"5776","3734","22773"
"5777","3735","22738"
"5778","3736","22738"
"5779","3737","22735"
"5780","3738","22733"
"5781","3739","22758"
"5782","3740","22774"
"5783","3741","22732"
"5784","3742","22735"
"5785","3743","22738"
"5786","3744","22774"
"5790","3745","21361"
"5787","3745","21362"
"5789","3745","21368"
"5788","3745","21369"
"5793","3746","21341"
"5792","3746","21342"
"5795","3746","21343"
"5791","3746","21344"
"5794","3746","21345"
"5800","3747","21311"
"5801","3747","21312"
"5799","3747","21313"
"5797","3747","21314"
"5796","3747","21315"
"5798","3747","21316"
"5805","3748","21321"
"5806","3748","21322"
"5804","3748","21323"
"5802","3748","21324"
"5803","3748","21325"
"5808","3749","21331"
"5810","3749","21332"
"5809","3749","21333"
"5811","3749","21334"
"5807","3749","21335"
"5814","3750","21364"
"5815","3750","21365"
"5813","3750","21366"
"5812","3750","21367"
"5817","3751","21111"
"5816","3751","21112"
"5820","3751","21113"
"5821","3751","21114"
"5822","3751","21115"
"5823","3751","21116"
"5819","3751","21117"
"5818","3751","21118"
"5826","3752","21127"
"5825","3752","21128"
"5824","3752","21129"
"5827","3753","21137"
"5832","3754","21121"
"5829","3754","21122"
"5833","3754","21123"
"5830","3754","21124"
"5831","3754","21125"
"5828","3754","21126"
"5838","3755","21131"
"5837","3755","21132"
"5840","3755","21133"
"5835","3755","21134"
"5836","3755","21135"
"5834","3755","21136"
"5839","3755","21139"
"5846","3756","21141"
"5841","3756","21142"
"5844","3756","21143"
"5845","3756","21144"
"5842","3756","21145"
"5847","3756","21146"
"5843","3756","21147"
"5850","3757","21127"
"5848","3757","21128"
"5849","3757","21129"
"5852","3758","21137"
"5851","3758","21139"
"5853","3759","22851"
"5854","3760","22851"
"5855","3761","22871"
"5856","3762","22811"
"5857","3763","22851"
"5858","3764","22864"
"5859","3765","22862"
"5860","3766","22862"
"5861","3767","22814"
"5862","3768","22812"
"5863","3769","22861"
"5864","3770","22852"
"5865","3771","22852"
"5866","3772","22816"
"5867","3772","22817"
"5868","3773","22851"
"5869","3774","22853"
"5870","3775","22814"
"5871","3776","21457"
"5872","3777","56123"
"5874","3777","56124"
"5875","3777","56125"
"5873","3777","56126"
"5880","3778","56111"
"5877","3778","56112"
"5879","3778","56117"
"5876","3778","56121"
"5878","3778","56122"
"5881","3778","56127"
"5885","3779","56113"
"5882","3779","56114"
"5883","3779","56115"
"5884","3779","56116"
"5888","3780","54311"
"5890","3780","54312"
"5892","3780","54313"
"5891","3780","54314"
"5889","3780","54315"
"5887","3780","54316"
"5886","3780","54317"
"5893","3781","54363"
"5894","3782","54352"
"5895","3783","54392"
"5896","3784","54391"
"5897","3785","54364"
"5898","3786","54365"
"5899","3787","54381"
"5900","3788","54393"
"5901","3789","54366"
"5902","3790","54395"
"5903","3791","54361"
"5904","3792","54382"
"5905","3793","54394"
"5906","3794","54383"
"5907","3795","54353"
"5908","3796","54362"
"5910","3797","54411"
"5913","3797","54412"
"5912","3797","54413"
"5911","3797","54414"
"5909","3797","54416"
"5914","3798","54473"
"5915","3799","54474"
"5916","3800","54472"
"5917","3801","54395"
"5918","3802","54353"
"5919","3803","54394"
"5920","3804","54393"
"5921","3805","54421"
"5927","3806","56311"
"5928","3806","56312"
"5930","3806","56313"
"5924","3806","56314"
"5926","3806","56315"
"5929","3806","56316"
"5923","3806","56317"
"5922","3806","56318"
"5925","3806","56319"
"5931","3807","56353"
"5932","3808","56372"
"5933","3809","56364"
"5935","3810","56314"
"5934","3810","56354"
"5936","3811","56374"
"5937","3812","56371"
"5938","3813","56362"
"5939","3814","56351"
"5940","3815","56373"
"5941","3816","56361"
"5942","3817","56365"
"5943","3818","56352"
"5944","3819","56373"
"5945","3820","56362"
"5950","3821","54112"
"5953","3821","54113"
"5949","3821","54114"
"5951","3821","54115"
"5948","3821","54117"
"5946","3821","54118"
"5947","3821","54119"
"5952","3821","54151"
"5954","3822","54174"
"5955","3823","54171"
"5956","3824","54183"
"5957","3825","54191"
"5958","3825","54262"
"5959","3826","54175"
"5960","3827","54181"
"5961","3828","54172"
"5962","3829","54173"
"5963","3830","54211"
"5965","3830","54212"
"5966","3830","54214"
"5964","3830","54215"
"5967","3830","54251"
"5968","3831","54262"
"5969","3832","54263"
"5971","3833","54116"
"5970","3833","54264"
"5972","3834","54261"
"5973","3835","54265"
"5975","3836","54222"
"5976","3836","54223"
"5974","3836","54224"
"5977","3837","56211"
"5992","3837","56212"
"5993","3837","56213"
"5978","3837","56214"
"5981","3837","56215"
"5982","3837","56216"
"5985","3837","56217"
"5986","3837","56218"
"5991","3837","56221"
"5983","3837","56222"
"5984","3837","56223"
"5987","3837","56224"
"5989","3837","56225"
"5980","3837","56226"
"5990","3837","56227"
"5988","3837","56228"
"5979","3837","56229"
"5994","3838","56253"
"5995","3839","56257"
"5996","3840","56256"
"5997","3841","56282"
"5998","3842","56281"
"5999","3843","56252"
"6000","3844","56271"
"6001","3845","56255"
"6002","3846","56254"
"6003","3847","56272"
"6004","3848","56261"
"6005","3849","56259"
"6006","3850","56258"
"6007","3851","56263"
"6008","3852","56264"
"6009","3853","56266"
"6010","3854","56283"
"6011","3855","56265"
"6012","3856","56262"
"6014","3857","56511"
"6013","3857","56512"
"6015","3858","56484"
"6016","3859","56151"
"6017","3860","56191"
"6018","3861","56196"
"6019","3862","56163"
"6020","3862","56414"
"6021","3863","56153"
"6022","3863","56411"
"6023","3864","56172"
"6024","3865","56194"
"6025","3866","56193"
"6027","3867","56126"
"6026","3867","56162"
"6028","3868","56195"
"6029","3869","56192"
"6030","3870","56161"
"6031","3871","56152"
"6032","3872","56483"
"6033","3873","56482"
"6035","3874","56411"
"6034","3874","56481"
"6037","3875","56411"
"6039","3875","56412"
"6040","3875","56413"
"6038","3875","56414"
"6036","3875","56415"
"6041","3876","56485"
"6043","3877","56413"
"6042","3877","56553"
"6044","3878","61381"
"6045","3879","61354"
"6046","3880","61371"
"6047","3881","61351"
"6048","3882","61372"
"6049","3883","61373"
"6050","3884","61352"
"6051","3885","61353"
"6052","3886","61383"
"6053","3887","61382"
"6054","3888","61385"
"6055","3889","61374"
"6056","3890","61384"
"6057","3891","61363"
"6058","3892","61361"
"6059","3893","61375"
"6060","3894","61362"
"6061","3895","61364"
"6068","3896","61311"
"6069","3896","61312"
"6065","3896","61313"
"6062","3896","61314"
"6064","3896","61315"
"6066","3896","61316"
"6070","3896","61317"
"6067","3896","61318"
"6063","3896","61319"
"6073","3897","61321"
"6075","3897","61322"
"6074","3897","61323"
"6072","3897","61324"
"6077","3897","61325"
"6076","3897","61326"
"6071","3897","61327"
"6078","3897","61328"
"6084","3898","61411"
"6082","3898","61412"
"6086","3898","61413"
"6083","3898","61415"
"6080","3898","61416"
"6085","3898","61417"
"6081","3898","61418"
"6079","3898","61419"
"6087","3899","61462"
"6088","3900","61474"
"6089","3901","61471"
"6090","3902","61463"
"6091","3903","61485"
"6092","3904","61455"
"6093","3905","61484"
"6094","3906","61454"
"6095","3907","61457"
"6096","3908","61482"
"6097","3909","61475"
"6098","3910","61473"
"6099","3911","61461"
"6100","3912","61481"
"6101","3913","61456"
"6102","3914","61453"
"6103","3915","61483"
"6104","3916","61452"
"6105","3917","61476"
"6106","3918","61454"
"6111","3919","64411"
"6108","3919","64413"
"6109","3919","64415"
"6110","3919","64416"
"6113","3919","64417"
"6112","3919","64418"
"6107","3919","64419"
"6114","3920","64461"
"6115","3921","64473"
"6116","3922","64451"
"6117","3923","64471"
"6118","3924","64474"
"6119","3925","64452"
"6121","3926","64451"
"6120","3926","64472"
"6122","3927","64484"
"6123","3928","64453"
"6124","3929","64475"
"6125","3930","64481"
"6126","3931","64482"
"6127","3932","64462"
"6128","3933","64311"
"6130","3933","64312"
"6131","3933","64313"
"6132","3933","64314"
"6129","3933","64315"
"6133","3934","64394"
"6134","3935","64392"
"6135","3936","64393"
"6136","3937","64395"
"6137","3938","64391"
"6142","3939","65121"
"6144","3939","65122"
"6140","3939","65123"
"6143","3939","65124"
"6139","3939","65125"
"6138","3939","65126"
"6141","3939","65137"
"6145","3940","65132"
"6152","3940","65133"
"6151","3940","65134"
"6146","3940","65135"
"6147","3940","65136"
"6149","3940","65137"
"6148","3940","65138"
"6150","3940","65139"
"6157","3941","65111"
"6159","3941","65112"
"6158","3941","65113"
"6154","3941","65115"
"6153","3941","65116"
"6155","3941","65117"
"6160","3941","65118"
"6156","3941","65119"
"6162","3942","65141"
"6164","3942","65142"
"6165","3942","65143"
"6161","3942","65144"
"6163","3942","65145"
"6167","3943","65146"
"6169","3943","65147"
"6166","3943","65148"
"6168","3943","65149"
"6170","3944","66163"
"6171","3945","66193"
"6172","3946","66186"
"6173","3947","66187"
"6174","3948","66182"
"6175","3949","66161"
"6176","3950","66171"
"6177","3951","66191"
"6178","3952","66181"
"6179","3953","66174"
"6180","3954","66153"
"6181","3955","66151"
"6182","3956","66192"
"6183","3957","66152"
"6184","3958","66172"
"6185","3959","66183"
"6186","3960","66154"
"6187","3961","66194"
"6188","3962","66184"
"6189","3963","66155"
"6190","3964","66173"
"6191","3965","66184"
"6195","3966","66113"
"6194","3966","66114"
"6196","3966","66115"
"6192","3966","66116"
"6193","3966","66117"
"6197","3967","66133"
"6200","3967","66134"
"6201","3967","66135"
"6199","3967","66136"
"6198","3967","66137"
"6205","3968","66121"
"6204","3968","66122"
"6206","3968","66124"
"6203","3968","66125"
"6202","3968","66126"
"6207","3969","65311"
"6212","3969","65312"
"6209","3969","65313"
"6211","3969","65314"
"6214","3969","65315"
"6208","3969","65316"
"6210","3969","65317"
"6213","3969","65318"
"6216","3970","65331"
"6219","3970","65332"
"6217","3970","65333"
"6215","3970","65334"
"6221","3970","65335"
"6222","3970","65336"
"6218","3970","65337"
"6220","3970","65338"
"6225","3971","65321"
"6226","3971","65322"
"6224","3971","65323"
"6227","3971","65324"
"6229","3971","65325"
"6223","3971","65326"
"6228","3971","65327"
"6230","3972","65163"
"6231","3973","65183"
"6232","3974","65179"
"6233","3975","65171"
"6234","3976","65181"
"6235","3977","65151"
"6236","3978","65167"
"6237","3979","65178"
"6238","3980","65174"
"6239","3981","65155"
"6240","3982","65166"
"6241","3983","65152"
"6242","3984","65165"
"6243","3985","65164"
"6244","3986","65168"
"6245","3987","65154"
"6246","3988","65162"
"6247","3989","65157"
"6248","3990","65153"
"6249","3991","65165"
"6250","3992","65176"
"6251","3993","65172"
"6253","3994","65182"
"6252","3994","65183"
"6254","3995","65175"
"6255","3996","65156"
"6256","3997","65158"
"6257","3998","65173"
"6258","3999","65164"
"6259","4000","65392"
"6260","4001","65391"
"6261","4002","65393"
"6265","4003","65211"
"6266","4003","65213"
"6264","4003","65214"
"6262","4003","65215"
"6263","4003","65216"
"6267","4004","65174"
"6268","4005","67275"
"6269","4006","67261"
"6270","4006","67283"
"6271","4007","67283"
"6272","4008","67271"
"6273","4009","67272"
"6274","4010","67293"
"6275","4011","67282"
"6276","4012","67284"
"6277","4013","67288"
"6278","4014","67262"
"6279","4015","67273"
"6280","4016","67255"
"6281","4017","67276"
"6282","4018","67291"
"6283","4019","67281"
"6284","4020","67292"
"6285","4021","67254"
"6286","4022","67263"
"6287","4023","67251"
"6288","4024","67274"
"6289","4025","67287"
"6290","4026","67252"
"6291","4027","67253"
"6294","4028","67221"
"6293","4028","67222"
"6297","4028","67223"
"6296","4028","67224"
"6292","4028","67225"
"6295","4028","67226"
"6301","4029","67216"
"6298","4029","67217"
"6299","4029","67218"
"6300","4029","67219"
"6302","4030","67292"
"6307","4031","67232"
"6303","4031","67233"
"6304","4031","67236"
"6306","4031","67237"
"6305","4031","67239"
"6313","4032","67227"
"6311","4032","67228"
"6308","4032","67229"
"6312","4032","67231"
"6309","4032","67238"
"6310","4032","67239"
"6318","4033","67211"
"6314","4033","67212"
"6315","4033","67213"
"6316","4033","67214"
"6317","4033","67215"
"6324","4034","67311"
"6320","4034","67312"
"6321","4034","67313"
"6322","4034","67314"
"6323","4034","67315"
"6319","4034","67316"
"6325","4035","67373"
"6326","4036","67353"
"6327","4037","67355"
"6328","4038","67356"
"6329","4039","67358"
"6330","4040","67383"
"6331","4041","67372"
"6332","4042","67374"
"6333","4043","67354"
"6334","4044","67357"
"6335","4045","67359"
"6336","4046","67361"
"6337","4047","67352"
"6338","4048","67381"
"6339","4049","67375"
"6340","4050","67371"
"6341","4051","67382"
"6342","4052","67352"
"6343","4053","67361"
"6344","4054","67316"
"6345","4055","68311"
"6349","4055","68312"
"6347","4055","68313"
"6346","4055","68314"
"6350","4055","68315"
"6348","4055","68316"
"6351","4056","68371"
"6352","4057","68373"
"6353","4058","68374"
"6354","4059","68359"
"6355","4060","68356"
"6356","4061","68358"
"6357","4062","68372"
"6358","4063","68357"
"6359","4064","68362"
"6360","4065","68352"
"6361","4066","68363"
"6362","4067","68353"
"6363","4068","68351"
"6364","4069","68354"
"6365","4070","68355"
"6366","4071","68321"
"6368","4071","68322"
"6367","4071","68323"
"6369","4072","25237"
"6371","4073","25171"
"6372","4073","25172"
"6374","4073","25173"
"6373","4073","25175"
"6370","4073","25176"
"6376","4074","25151"
"6382","4074","25152"
"6381","4074","25153"
"6375","4074","25154"
"6378","4074","25155"
"6379","4074","25156"
"6380","4074","25157"
"6377","4074","25158"
"6383","4074","25159"
"6388","4075","25221"
"6384","4075","25222"
"6385","4075","25223"
"6390","4075","25224"
"6386","4075","25225"
"6389","4075","25226"
"6387","4075","25227"
"6391","4076","25231"
"6395","4076","25232"
"6396","4076","25233"
"6397","4076","25234"
"6393","4076","25235"
"6392","4076","25236"
"6394","4076","25237"
"6399","4077","25142"
"6400","4077","25143"
"6403","4077","25144"
"6398","4077","25145"
"6402","4077","25146"
"6401","4077","25147"
"6410","4078","25111"
"6406","4078","25112"
"6405","4078","25114"
"6409","4078","25115"
"6408","4078","25117"
"6404","4078","25118"
"6407","4078","25119"
"6412","4079","25211"
"6416","4079","25212"
"6415","4079","25213"
"6417","4079","25214"
"6413","4079","25215"
"6414","4079","25216"
"6411","4079","25217"
"6423","4080","25121"
"6419","4080","25122"
"6422","4080","25123"
"6421","4080","25125"
"6418","4080","25126"
"6420","4080","25129"
"6424","4081","25132"
"6429","4081","25133"
"6428","4081","25134"
"6427","4081","25136"
"6426","4081","25137"
"6425","4081","25139"
"6430","4082","25161"
"6431","4082","25162"
"6432","4082","25163"
"6433","4082","25164"
"6435","4082","25166"
"6434","4082","25168"
"6436","4083","27265"
"6437","4084","27292"
"6438","4085","27264"
"6439","4086","27271"
"6441","4087","27262"
"6440","4087","27263"
"6442","4088","27261"
"6443","4089","27294"
"6444","4090","27281"
"6445","4091","27265"
"6448","4092","27211"
"6446","4092","27213"
"6447","4092","27216"
"6449","4093","27292"
"6450","4094","27282"
"6451","4095","27151"
"6452","4096","27281"
"6453","4097","26131"
"6459","4097","26132"
"6456","4097","26133"
"6458","4097","26134"
"6457","4097","26135"
"6454","4097","26136"
"6460","4097","26137"
"6455","4097","26138"
"6462","4098","26121"
"6465","4098","26122"
"6467","4098","26123"
"6468","4098","26124"
"6469","4098","26125"
"6464","4098","26126"
"6463","4098","26127"
"6461","4098","26128"
"6466","4098","26129"
"6470","4099","26111"
"6475","4099","26112"
"6471","4099","26113"
"6472","4099","26114"
"6474","4099","26115"
"6473","4099","26116"
"6476","4099","26117"
"6477","4100","26318"
"6478","4101","26381"
"6479","4102","26352"
"6480","4103","26353"
"6481","4104","26353"
"6482","4105","26353"
"6483","4106","26311"
"6484","4107","26353"
"6485","4108","26381"
"6486","4109","26353"
"6487","4110","26353"
"6488","4111","26352"
"6489","4112","25661"
"6490","4113","25652"
"6491","4114","25654"
"6492","4115","25663"
"6493","4116","25673"
"6494","4117","25666"
"6495","4118","25673"
"6496","4119","25652"
"6497","4120","25668"
"6498","4121","25674"
"6499","4122","25662"
"6500","4123","25651"
"6501","4124","25673"
"6502","4125","25674"
"6503","4126","25673"
"6504","4127","25586"
"6505","4128","25584"
"6506","4129","25552"
"6507","4130","25581"
"6508","4131","25571"
"6509","4132","25561"
"6510","4133","25563"
"6511","4134","25573"
"6512","4135","25563"
"6513","4136","25573"
"6514","4137","25573"
"6515","4138","25582"
"6516","4139","25572"
"6517","4140","25531"
"6521","4140","25532"
"6522","4140","25533"
"6523","4140","25536"
"6519","4140","25537"
"6520","4140","25538"
"6518","4140","25539"
"6525","4141","25511"
"6530","4141","25512"
"6529","4141","25513"
"6531","4141","25514"
"6526","4141","25515"
"6532","4141","25516"
"6527","4141","25517"
"6528","4141","25518"
"6524","4141","25519"
"6534","4142","25521"
"6533","4142","25522"
"6538","4142","25523"
"6535","4142","25524"
"6536","4142","25526"
"6537","4142","25529"
"6539","4143","25564"
"6540","4144","25573"
"6541","4145","25584"
"6545","4146","25516"
"6543","4146","25519"
"6547","4146","25523"
"6548","4146","25524"
"6542","4146","25531"
"6546","4146","25534"
"6544","4146","25535"
"6549","4146","25536"
"6550","4147","25584"
"6551","4148","26251"
"6554","4149","26221"
"6558","4149","26222"
"6556","4149","26223"
"6552","4149","26224"
"6553","4149","26225"
"6557","4149","26226"
"6555","4149","26229"
"6559","4150","26231"
"6563","4150","26232"
"6564","4150","26233"
"6560","4150","26235"
"6562","4150","26236"
"6561","4150","26237"
"6569","4151","26211"
"6565","4151","26212"
"6568","4151","26213"
